post_id,page_id,page_name,page_category,message,story,type,permalink,created_time_gmt,created_time_taipei,link_url,link_name,link_description,like_count,haha_count,love_count,angry_count,sad_count,wow_count,comment_count,share_count
906757082709940_2245415002177468,906757082709940,莊瑞雄,Politician,"與鄉親一同給清水祖師爺祝壽ing

祈求四時無災，五穀豐收，六畜興旺，國泰民安

#北院廟清水祖師開基280年
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is at 北院廟.,video,https://www.facebook.com/906757082709940/posts/2245415002177468/,2019-02-09T14:24:29+0000,2019-02-09T22:24:29,https://www.facebook.com/dpp.ptbear/videos/331815627540951/,,,399,0,0,0,0,0,3,9
906757082709940_2243282869057348,906757082709940,莊瑞雄,Politician,"早上參加‪六堆忠義祠‬春祭團拜活動，想當年，我阿婆也是從六堆的右堆（高雄美濃）嫁到里港土庫的客家妹呢。

#我阿婆也是客家妹
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is feeling thankful at 六堆忠義亭.,photo,https://www.facebook.com/906757082709940/posts/2243282869057348/,2019-02-08T04:57:43+0000,2019-02-08T12:57:43,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2243282809057354/?type=3,Photos from 莊瑞雄's post,,358,0,0,0,0,0,8,9
906757082709940_2241843599201275,906757082709940,莊瑞雄,Politician,"聽說小英阿姨在發紅包🧧⋯汪星人也要！

#月月也要領紅包
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is at 楓港德隆宮.,photo,https://www.facebook.com/906757082709940/posts/2241843599201275/,2019-02-07T04:47:35+0000,2019-02-07T12:47:35,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2241841199201515/?type=3,Photos from 莊瑞雄's post,,1678,0,0,0,0,0,18,17
906757082709940_2241747952544173,906757082709940,莊瑞雄,Politician,"辣台妹回娘家。

#屏東的女兒
#鄉親喊小英加油
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is at 楓港德隆宮.,photo,https://www.facebook.com/906757082709940/posts/2241747952544173/,2019-02-07T02:58:24+0000,2019-02-07T10:58:24,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2241745119211123/?type=3,Photos from 莊瑞雄's post,,1866,0,0,0,0,0,40,64
906757082709940_2241669915885310,906757082709940,莊瑞雄,Politician,"小英總統返鄉發紅包🧧

#正港屏東ㄟ女兒
#下一站楓港德隆宮
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is feeling festive at 車城福安宮-開基福德正神祖廟.,photo,https://www.facebook.com/906757082709940/posts/2241669915885310/,2019-02-07T01:52:25+0000,2019-02-07T09:52:25,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2241667645885537/?type=3,Photos from 莊瑞雄's post,,681,0,0,0,0,0,26,3
906757082709940_2241573169228318,906757082709940,莊瑞雄,Politician,"動一動，走一走，健康一整年。🏃‍♀️🏃‍♂️

#初三走春趣
#千人廟前熱身操
#新園鄉神農之鄉
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is feeling comfortable at 屏東仙吉仙隆宮.,video,https://www.facebook.com/906757082709940/posts/2241573169228318/,2019-02-07T00:07:11+0000,2019-02-07T08:07:11,https://www.facebook.com/dpp.ptbear/videos/1038093549711551/,,,464,0,0,0,0,0,7,12
906757082709940_2240698142649154,906757082709940,莊瑞雄,Politician,"猜猜這是種什麼？

#提示一紅紅的
#提示二仙人掌科
#提示三高纖高營養
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is at 新埤鄉.,photo,https://www.facebook.com/906757082709940/posts/2240698142649154/,2019-02-06T11:19:52+0000,2019-02-06T19:19:52,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2240694409316194/?type=3,Photos from 莊瑞雄's post,,1534,0,0,0,0,0,59,21
906757082709940_2240234602695508,906757082709940,莊瑞雄,Politician,"滿州ㄟ港口，港口吊橋美、港口茶順口、好山好水好風光！歡迎大家
來品茶！🍵

#熱茶香冷泡茶涼
#還有茶冰淇淋哦
#順興八代傳承港口茶
#二哈黑豆回娘家
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is feeling relaxed at 滿州港口吊橋.,photo,https://www.facebook.com/906757082709940/posts/2240234602695508/,2019-02-06T02:58:39+0000,2019-02-06T10:58:39,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2240232719362363/?type=3,Photos from 莊瑞雄's post,,1307,0,0,0,0,0,21,21
906757082709940_2238630386189263,906757082709940,莊瑞雄,Politician,"健走熱身後，小試身手，姿勢100！

#暴投記得要閃
#過年多一歲彈性還不錯
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is at 林邊河濱公園.,video,https://www.facebook.com/906757082709940/posts/2238630386189263/,2019-02-05T00:21:30+0000,2019-02-05T08:21:30,https://www.facebook.com/dpp.ptbear/videos/1909114695877884/,,,301,0,0,0,0,0,7,5
906757082709940_2238512309534404,906757082709940,莊瑞雄,Politician,"大年初一天還沒亮，相揪來運動。

🐷事大吉！🐷事順利！🐷年行大運！新年恭喜！

#除夕吃太飽消化一下
#萬全村長的身材就是這樣維持的
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is at 萬丹保全宮.,photo,https://www.facebook.com/906757082709940/posts/2238512309534404/,2019-02-04T22:14:29+0000,2019-02-05T06:14:29,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2238511929534442/?type=3,Photos from 莊瑞雄's post,,1277,0,0,0,0,0,20,10
906757082709940_2238065002912468,906757082709940,莊瑞雄,Politician,"頭香不用搶，大家作伙拜，福氣共享

#車城福安宮
#大家一起拜頭香
#新年快樂
#豬財興旺
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is feeling thankful.,photo,https://www.facebook.com/906757082709940/posts/2238065002912468/,2019-02-04T15:15:02+0000,2019-02-04T23:15:02,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2238064922912476/?type=3,Photos from 莊瑞雄's post,,1575,0,0,0,0,0,21,25
906757082709940_2235687813150187,906757082709940,莊瑞雄,Politician,"天氣晴朗，採辦年貨趣！🍊

#小年夜呷好料
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is feeling hungry.,photo,https://www.facebook.com/906757082709940/posts/2235687813150187/,2019-02-03T00:44:49+0000,2019-02-03T08:44:49,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2235680396484262/?type=3,Photos from 莊瑞雄's post,,1119,0,0,0,0,0,18,15
906757082709940_2234703396581962,906757082709940,莊瑞雄,Politician,"🐷事順利！🐷財興旺！🐷年行大運！

#迺黃昏市場
#石光見廣惠宮三山國王廟
#擲筊把豬豬帶回家
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is feeling lovely at 佳冬鄉石光見.,photo,https://www.facebook.com/906757082709940/posts/2234703396581962/,2019-02-02T09:01:58+0000,2019-02-02T17:01:58,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2234702816582020/?type=3,Photos from 莊瑞雄's post,,831,0,0,0,0,0,12,12
906757082709940_2234303836621918,906757082709940,莊瑞雄,Politician,"送大家好彩頭！

#2019台灣燈會在屏東
#屏東雄讚",,photo,https://www.facebook.com/906757082709940/posts/2234303836621918/,2019-02-02T01:40:26+0000,2019-02-02T09:40:26,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2234302949955340/?type=3,,,1096,0,0,0,0,0,8,14
906757082709940_2234298846622417,906757082709940,莊瑞雄,Politician,"大年初三，2/7（四）9點半，小英總統返鄉發紅包🧧，咱攏講好了，作伙來逗熱鬧，相挺咱屏東ㄟ查某子。

#小英紅包
#車城福安宮
#楓港德隆宮
#2019台灣燈會在屏東
#屏東雄讚",,photo,https://www.facebook.com/906757082709940/posts/2234298846622417/,2019-02-02T01:35:41+0000,2019-02-02T09:35:41,https://www.facebook.com/tsaiingwen/photos/a.390960786064/10155632802146065/?type=3,蔡英文 Tsai Ing-wen,"年假開始了，祝大家團圓過好年！
 
初一到初四，我會走訪各地廟宇，發放「祝福滿滿」新年福袋，期待可以見到大家喔！

想收到語音拜年請加LINE➡️
https://line.me/R/ti/p/%40iing
 
#跟著小英去拜年
#行程表存起來",213,0,0,0,0,0,2,3
906757082709940_2234217673297201,906757082709940,莊瑞雄,Politician,"連假首日，敖早，呷飽袂？

#🐷財興旺
#2019台灣燈會在屏東
#屏東雄讚",,photo,https://www.facebook.com/906757082709940/posts/2234217673297201/,2019-02-02T00:23:41+0000,2019-02-02T08:23:41,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2234217643297204/?type=3,,,1286,0,0,0,0,0,22,11
906757082709940_2233237123395256,906757082709940,莊瑞雄,Politician,"年假連9天，毛小孩也要返鄉拜見阿公阿嬤，提醒各位毛爸、毛媽、鏟屎官，各大交通運輸工具，對於攜帶寵物搭乘有不同的規定，要注意哦！

#準備返鄉過年囉
#大哈二哈搭車要乖乖哦
#雄讚的提醒
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is feeling joyful.,photo,https://www.facebook.com/906757082709940/posts/2233237123395256/,2019-02-01T09:12:53+0000,2019-02-01T17:12:53,https://www.facebook.com/dpp.ptbear/photos/a.961171870601794/2233231190062516/?type=3,,,2137,0,0,0,0,0,56,23
906757082709940_2232905076761794,906757082709940,莊瑞雄,Politician,"台26線13公里車城海口段，白天好山好水，一到晚上就好危險，分隔島空有路燈卻從沒亮過，十多年來淪為裝置藝術矗立在海邊。

原來當年公路總局設置路燈完工後交給公所養護，但一夕之間，整個路段的電纜不翼而飛，公所無力重建，只能讓這個路段入夜就烏漆抹黑，險象環生，多年來交通事故頻傳。

去年張春桂鄉長及代表村長們向我陳情，協調公路總局重新整修，終於在過年前，點亮返鄉之路。

#我曾經以為是為了生態關燈
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is at 屏東-車城鄉.,photo,https://www.facebook.com/906757082709940/posts/2232905076761794/,2019-02-01T03:15:38+0000,2019-02-01T11:15:38,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2232889800096655/?type=3,,,1030,0,0,0,0,0,14,17
906757082709940_2232696976782604,906757082709940,莊瑞雄,Politician,"旺旺迎金豬！

狗年最後上班日，加油！

#下班就明年見了
#2019台灣燈會在屏東
#屏東雄讚",,photo,https://www.facebook.com/906757082709940/posts/2232696976782604/,2019-02-01T00:19:41+0000,2019-02-01T08:19:41,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2232692916783010/?type=3,,,1400,0,0,0,0,0,27,12
906757082709940_2231749580210677,906757082709940,莊瑞雄,Politician,"和漁業署長到東港漁會，與漁民面對面溝通漁船船員適用勞基法第84-1之特殊工作者之工時問題。

#傾聽漁民的聲音
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is at 東港漁會大樓.,photo,https://www.facebook.com/906757082709940/posts/2231749580210677/,2019-01-31T09:12:30+0000,2019-01-31T17:12:30,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2231749533544015/?type=3,Photos from 莊瑞雄's post,,658,0,0,0,0,0,11,10
906757082709940_2276115962440705,906757082709940,莊瑞雄,Politician,"‪潮州福安宮～福德正神聖誕千秋 旺潮州平安繞境‬，起轎🧨

#2019台灣燈會在屏東
#賞味期最後3天
#不來會遺憾30年
#屏東雄讚",莊瑞雄 is at 潮州福安宮.,video,https://www.facebook.com/906757082709940/posts/2276115962440705/,2019-03-01T00:42:52+0000,2019-03-01T08:42:52,https://www.facebook.com/dpp.ptbear/videos/318250115706606/,,,686,0,0,0,0,0,15,14
906757082709940_2275202289198739,906757082709940,莊瑞雄,Politician,"恆春半島因為冬天特有的落山風，所以洋蔥品質良好，甘甜多汁，前年落山風強勁，去年洋蔥大豐收，供過於求導致價格低落，農民哀哀叫。去年落山風沒來，等來的卻是溫暖潮濕的南風，而洋蔥最怕的就是溫暖和露水，整個恆春半島的洋蔥田，長出來的洋蔥沒比50元硬幣大多少，根本算不上小球，連小小球的水準可能都算不上，連僱工收成的工錢都付不起，農民血本無歸。

  有位84歲的張謝滿阿嬤，24歲就開始種洋蔥，一甲子的種蔥人生，也沒見過這樣的天候，看著長不大的小洋蔥，欲哭無淚。

  昨日經濟委員會，我就針對今年恆春半島洋蔥歉收問題，質詢農委會陳吉仲主委，暖冬導致農作災情，應適用天然災害補助，陳吉仲主委當場答應，會馬上啟動補助措施，農委會會盡速辦理後續救助作業。

  提醒農友們，遇上天然災害，不管是極端氣候，還是水災風災，現在幾乎人人都有手機，一定要記得拍照存證。而這次受災嚴重的蔥農們，在228連假後，趕快到所在鄉鎮公所登記，我一定會緊盯、催促農委會，盡速撥款補助，讓大家多少有點補貼，不至於血本無歸。

#落山風不吹洋蔥長不大
#暖冬適用天然災害補助
#農作物災損一定要拍照
#盡快到鄉鎮公所登記
#恆春半島洋蔥的故鄉
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is feeling sad at 恆春鎮.,video,https://www.facebook.com/906757082709940/posts/2275202289198739/,2019-02-28T09:59:24+0000,2019-02-28T17:59:24,https://www.facebook.com/dpp.ptbear/videos/398209927611710/,,,584,0,0,0,0,0,18,33
906757082709940_2274556155930019,906757082709940,莊瑞雄,Politician,"經過我與阿忠委員，和漁業署、勞動部一次又一次的協調，終於，蘇貞昌院長帶來了好消息，未來漁船僱用漁工作業工時，將適用勞基法84-1條的規定，只要報請當地主管機關核備後，得由勞雇雙方另行約定工作時間。

一例一休不適用漁民+蘇揆：可另行約定工時 https://udn.com/news/story/6656/3669101?utm_source=linemobile&utm_medium=share

#請蘇院長多多帶等路回故鄉
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is feeling great.,photo,https://www.facebook.com/906757082709940/posts/2274556155930019/,2019-02-27T21:52:20+0000,2019-02-28T05:52:20,https://www.facebook.com/dpp.ptbear/photos/a.958743747511273/2274554362596865/?type=3,Photos from 莊瑞雄's post,,718,0,0,0,0,0,24,20
906757082709940_2273838076001827,906757082709940,莊瑞雄,Politician,"我屏東，我驕傲👍

#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 — feeling joyful.,video,https://www.facebook.com/906757082709940/posts/2273838076001827/,2019-02-27T10:44:54+0000,2019-02-27T18:44:54,https://www.facebook.com/gogogoeball/videos/388332978620457/,蘇貞昌,"（建議從08:30開始收看）

台灣燈會在屏東
我在屏東看燈會

#我屏東我驕傲
#2019台灣燈會",402,0,0,0,0,0,6,10
906757082709940_2264921673560134,906757082709940,莊瑞雄,Politician,"養狗狗是偶然

母親走後，看到老父抱著小狗，默默凝視母親的照片，那一刻我忽然明白，陪伴是最長情的告白，狗狗是孤單心靈最好的慰藉

加上得知東港有些學校，每月固定向屏科大借「閱讀犬」陪小朋友讀書當伴讀

於是我向周遭養狗的朋友詢問，有沒有人有小狗狗要出養的，結果陸陸續續來了這4隻狗狗🐶

我向工作犬訓練專家祁偉廉醫生請教有關閱讀犬及陪伴犬的相關訓練，希望能將會拆屋的二哈，及精明的柴犬、秋田統統訓練成書僮，以後東港的學校就不用跑那麼遠到屏科大借狗，直接到我服務處帶狗狗🐕就好啦

#陳奕迅陪你度過漫長歲月
#我也是愛狗一族
#二哈上新聞了
#會拆屋的小書僮
#2019台灣燈會在屏東
#屏東雄讚",莊瑞雄 is feeling lovely.,link,https://www.facebook.com/906757082709940/posts/2264921673560134/,2019-02-21T16:13:32+0000,2019-02-22T00:13:32,https://udn.com/news/story/6656/3657286?utm_source=linemobile&utm_medium=share,影／超愛狗！立委莊瑞雄帶著兩隻哈士奇 搭高鐵上下班 | 聯合新聞網,立法院新會期開議了，民進黨立委莊瑞雄從上會期開始就過著「超級奶爸」生活，原因是新養了兩隻哈士奇。為了從小培養感情，每天...,623,0,0,0,0,0,22,19
